,vessel_type,vessel_group,#subtracks,mean_length,median_length,start_time,end_time
367719010,31.0,Towing,1,1198.0,1198.0,2022-01-01 00:00:01,2022-01-01 23:59:13
367719540,31.0,Towing,1,1205.0,1205.0,2022-01-01 00:01:17,2022-01-01 23:59:26
367719730,60.0,Passenger,1,1209.0,1209.0,2022-01-01 00:00:58,2022-01-01 23:59:26
367720130,60.0,Passenger,127,9.637795275590552,1.0,2022-01-01 00:00:01,2022-01-01 23:59:57
367720690,60.0,Passenger,1,1240.0,1240.0,2022-01-01 00:00:03,2022-01-01 23:59:03
367721310,31.0,Towing,1,1189.0,1189.0,2022-01-01 00:01:05,2022-01-01 23:59:26
367723320,30.0,Fishing,1,1240.0,1240.0,2022-01-01 00:00:02,2022-01-01 23:59:02
367724340,31.0,Towing,1,1217.0,1217.0,2022-01-01 00:00:02,2022-01-01 23:59:32
367724460,31.0,Towing,186,6.516129032258065,1.5,2022-01-01 00:00:58,2022-01-01 23:59:04
367724490,31.0,Towing,1,1248.0,1248.0,2022-01-01 00:00:08,2022-01-01 23:59:58
367725350,31.0,Towing,1,1085.0,1085.0,2022-01-01 00:01:04,2022-01-01 23:59:03
367725510,60.0,Passenger,1,1215.0,1215.0,2022-01-01 00:01:11,2022-01-01 23:58:51
367725870,31.0,Towing,1,1248.0,1248.0,2022-01-01 00:00:03,2022-01-01 23:59:53
367725880,31.0,Towing,1,1239.0,1239.0,2022-01-01 00:00:07,2022-01-01 23:58:57
367726790,90.0,Other,43,28.302325581395348,1.0,2022-01-01 00:00:18,2022-01-01 23:59:28
367726950,31.0,Towing,1,1155.0,1155.0,2022-01-01 00:01:07,2022-01-01 23:59:59
367728230,31.0,Towing,1,1211.0,1211.0,2022-01-01 00:01:06,2022-01-01 23:59:46
367728680,31.0,Towing,1,1206.0,1206.0,2022-01-01 00:01:05,2022-01-01 23:59:45
367728720,31.0,Towing,1,1212.0,1212.0,2022-01-01 00:00:54,2022-01-01 23:59:34
367728730,31.0,Towing,1,1154.0,1154.0,2022-01-01 00:00:53,2022-01-01 23:59:42
367728850,31.0,Towing,38,28.210526315789473,1.0,2022-01-01 00:00:04,2022-01-01 23:57:30
367728870,31.0,Towing,1222,1.004909983633388,1.0,2022-01-01 00:00:05,2022-01-01 23:59:16
367730160,33.0,Other,1,1172.0,1172.0,2022-01-01 00:00:09,2022-01-01 23:59:10
367730420,37.0,Other,1,1056.0,1056.0,2022-01-01 00:01:16,2022-01-01 23:59:25
367730910,31.0,Towing,3,341.6666666666667,406.0,2022-01-01 00:00:01,2022-01-01 23:59:47
367731010,31.0,Towing,1,1193.0,1193.0,2022-01-01 00:00:50,2022-01-01 23:59:22
367731160,60.0,Passenger,1,1221.0,1221.0,2022-01-01 00:00:08,2022-01-01 23:58:59
367731330,31.0,Towing,1,1205.0,1205.0,2022-01-01 00:01:06,2022-01-01 23:59:56
367731530,37.0,Other,1,1199.0,1199.0,2022-01-01 00:00:07,2022-01-01 23:59:57
367732690,60.0,Passenger,40,31.225,1.0,2022-01-01 00:00:03,2022-01-01 23:59:37
367733240,31.0,Towing,1,1211.0,1211.0,2022-01-01 00:00:54,2022-01-01 23:59:42
367733880,37.0,Other,1,1200.0,1200.0,2022-01-01 00:00:17,2022-01-01 23:59:08
367736110,60.0,Passenger,1,1218.0,1218.0,2022-01-01 00:00:03,2022-01-01 23:59:14
367736640,31.0,Towing,1,1171.0,1171.0,2022-01-01 00:00:59,2022-01-01 23:59:29
367737960,31.0,Towing,2,593.5,593.5,2022-01-01 00:00:58,2022-01-01 23:59:17
367738470,37.0,Other,1,1189.0,1189.0,2022-01-01 00:00:00,2022-01-01 23:59:49
367738490,31.0,Towing,1,1245.0,1245.0,2022-01-01 00:00:09,2022-01-01 23:59:29
367739320,31.0,Towing,1,1106.0,1106.0,2022-01-01 00:00:52,2022-01-01 23:59:14
367740340,31.0,Towing,1,1195.0,1195.0,2022-01-01 00:00:02,2022-01-01 23:59:58
367740630,37.0,Other,1,1234.0,1234.0,2022-01-01 00:00:02,2022-01-01 23:59:51
367740820,60.0,Passenger,34,36.88235294117647,1.0,2022-01-01 00:00:00,2022-01-01 23:58:57
367741120,31.0,Towing,1,1190.0,1190.0,2022-01-01 00:00:05,2022-01-01 23:59:34
367741140,31.0,Towing,1,1254.0,1254.0,2022-01-01 00:00:09,2022-01-01 23:59:18
367741150,31.0,Towing,1,1240.0,1240.0,2022-01-01 00:00:03,2022-01-01 23:59:43
367741830,30.0,Fishing,1,1245.0,1245.0,2022-01-01 00:00:02,2022-01-01 23:59:51
367743660,31.0,Towing,1,1211.0,1211.0,2022-01-01 00:00:58,2022-01-01 23:58:59
367743760,31.0,Towing,1,1220.0,1220.0,2022-01-01 00:00:01,2022-01-01 23:59:30
367744110,31.0,Towing,1,1204.0,1204.0,2022-01-01 00:00:54,2022-01-01 23:59:43
367744120,31.0,Towing,3,402.3333333333333,388.0,2022-01-01 00:01:06,2022-01-01 23:59:03
367744130,31.0,Towing,1,1213.0,1213.0,2022-01-01 00:00:02,2022-01-01 23:59:58
367744140,31.0,Towing,1,1200.0,1200.0,2022-01-01 00:00:00,2022-01-01 23:59:28
367744150,31.0,Towing,13,93.3076923076923,1.0,2022-01-01 00:00:01,2022-01-01 23:59:01
367744210,31.0,Towing,1,1159.0,1159.0,2022-01-01 00:00:00,2022-01-01 23:59:18
367744470,31.0,Towing,1,1242.0,1242.0,2022-01-01 00:00:01,2022-01-01 23:59:12
367745620,60.0,Passenger,3,407.0,471.0,2022-01-01 00:00:02,2022-01-01 23:58:52
367745820,31.0,Towing,2,599.5,599.5,2022-01-01 00:01:06,2022-01-01 23:59:25
367746670,31.0,Towing,1,1210.0,1210.0,2022-01-01 00:01:06,2022-01-01 23:59:47
367746950,31.0,Towing,1,1172.0,1172.0,2022-01-01 00:00:02,2022-01-01 23:58:10
367748220,31.0,Towing,1,1203.0,1203.0,2022-01-01 00:01:08,2022-01-01 23:59:47
367748320,31.0,Towing,3,399.3333333333333,415.0,2022-01-01 00:00:52,2022-01-01 23:59:34
367748330,31.0,Towing,1,1214.0,1214.0,2022-01-01 00:01:05,2022-01-01 23:59:35
367748490,31.0,Towing,1,1117.0,1117.0,2022-01-01 00:00:06,2022-01-01 23:59:50
367749970,31.0,Towing,2,592.5,592.5,2022-01-01 00:00:54,2022-01-01 23:59:44
367750000,90.0,Other,1,1203.0,1203.0,2022-01-01 00:00:53,2022-01-01 23:59:13
367750650,31.0,Towing,1,1163.0,1163.0,2022-01-01 00:00:58,2022-01-01 23:59:07
367750780,31.0,Towing,1,1170.0,1170.0,2022-01-01 00:01:07,2022-01-01 23:59:57
367750940,31.0,Towing,1,1201.0,1201.0,2022-01-01 00:00:03,2022-01-01 23:59:02
367751050,31.0,Towing,1,1203.0,1203.0,2022-01-01 00:00:57,2022-01-01 23:59:07
367752440,31.0,Towing,1,1301.0,1301.0,2022-01-01 00:00:01,2022-01-01 23:59:10
367753210,31.0,Towing,20,60.05,1.0,2022-01-01 00:00:53,2022-01-01 23:58:58
367754450,31.0,Towing,1,1242.0,1242.0,2022-01-01 00:00:01,2022-01-01 23:59:00
367755650,31.0,Towing,1,1193.0,1193.0,2022-01-01 00:00:02,2022-01-01 23:59:52
367755860,31.0,Towing,1,1114.0,1114.0,2022-01-01 00:01:46,2022-01-01 23:59:37
367755970,90.0,Other,1,1150.0,1150.0,2022-01-01 00:00:02,2022-01-01 23:58:53
367756040,31.0,Towing,1,1064.0,1064.0,2022-01-01 00:00:58,2022-01-01 23:59:08
367756210,31.0,Towing,1,1139.0,1139.0,2022-01-01 00:00:02,2022-01-01 23:59:18
367756280,31.0,Towing,14,86.57142857142857,1.5,2022-01-01 00:00:54,2022-01-01 23:59:43
367758750,37.0,Other,1,1245.0,1245.0,2022-01-01 00:00:00,2022-01-01 23:58:51
367759000,70.0,Cargo,1230,1.005691056910569,1.0,2022-01-01 00:00:03,2022-01-01 23:59:18
367760290,90.0,Other,1,1248.0,1248.0,2022-01-01 00:00:04,2022-01-01 23:59:33
367760730,60.0,Passenger,244,4.647540983606557,1.0,2022-01-01 00:01:04,2022-01-01 23:59:13
367760890,31.0,Towing,2,595.5,595.5,2022-01-01 00:00:51,2022-01-01 23:59:41
367761740,70.0,Cargo,1,1177.0,1177.0,2022-01-01 00:00:55,2022-01-01 23:59:45
367762880,31.0,Towing,1,1215.0,1215.0,2022-01-01 00:00:54,2022-01-01 23:59:23
367762920,33.0,Other,1,1195.0,1195.0,2022-01-01 00:01:05,2022-01-01 23:59:46
367763490,31.0,Towing,2,608.0,608.0,2022-01-01 00:00:57,2022-01-01 23:59:37
367763660,30.0,Fishing,1,1286.0,1286.0,2022-01-01 00:01:02,2022-01-01 23:58:53
367763730,52.0,Tug,1,1174.0,1174.0,2022-01-01 00:01:00,2022-01-01 23:59:09
367764250,31.0,Towing,289,4.6366782006920415,1.0,2022-01-01 00:00:01,2022-01-01 23:59:58
367764520,31.0,Towing,1,1218.0,1218.0,2022-01-01 00:00:00,2022-01-01 23:59:39
367765000,30.0,Fishing,1,1224.0,1224.0,2022-01-01 00:00:02,2022-01-01 23:58:52
367765140,31.0,Towing,1,1154.0,1154.0,2022-01-01 00:01:06,2022-01-01 23:59:01
367765490,31.0,Towing,1,1195.0,1195.0,2022-01-01 00:00:01,2022-01-01 23:59:30
367765930,31.0,Towing,1,1208.0,1208.0,2022-01-01 00:01:08,2022-01-01 23:59:38
367766000,90.0,Other,1,1247.0,1247.0,2022-01-01 00:00:00,2022-01-01 23:59:21
367766740,31.0,Towing,8,151.625,1.0,2022-01-01 00:00:02,2022-01-01 23:59:42
367767180,31.0,Towing,1,1236.0,1236.0,2022-01-01 00:00:02,2022-01-01 23:59:51
367767230,60.0,Passenger,1,1212.0,1212.0,2022-01-01 00:00:02,2022-01-01 23:59:32
367767250,52.0,Tug,1,1192.0,1192.0,2022-01-01 00:00:54,2022-01-01 23:59:44
367767260,99.0,Other,1,1184.0,1184.0,2022-01-01 00:01:08,2022-01-01 23:59:48
367767310,60.0,Passenger,1,1209.0,1209.0,2022-01-01 00:00:03,2022-01-01 23:59:33
367767410,60.0,Passenger,32,40.5,1.0,2022-01-01 00:00:09,2022-01-01 23:59:34
367767430,60.0,Passenger,1,1230.0,1230.0,2022-01-01 00:00:09,2022-01-01 23:59:30
367767460,52.0,Tug,1,1162.0,1162.0,2022-01-01 00:00:59,2022-01-01 23:59:29
367767480,60.0,Passenger,1,1206.0,1206.0,2022-01-01 00:00:53,2022-01-01 23:59:43
367767850,31.0,Towing,1,1206.0,1206.0,2022-01-01 00:01:05,2022-01-01 23:59:15
367767860,60.0,Passenger,175,6.942857142857143,1.0,2022-01-01 00:00:53,2022-01-01 23:59:46
367768070,31.0,Towing,1,1219.0,1219.0,2022-01-01 00:00:53,2022-01-01 23:59:37
367768080,31.0,Towing,6,204.33333333333334,1.0,2022-01-01 00:00:02,2022-01-01 23:59:02
367768290,37.0,Other,1,1175.0,1175.0,2022-01-01 00:00:58,2022-01-01 23:59:17
367768480,52.0,Tug,1,1182.0,1182.0,2022-01-01 00:01:04,2022-01-01 23:59:27
367769180,31.0,Towing,3,365.6666666666667,147.0,2022-01-01 00:00:14,2022-01-01 23:59:54
367771000,31.0,Towing,1,1219.0,1219.0,2022-01-01 00:00:54,2022-01-01 23:59:34
367772180,31.0,Towing,4,303.25,31.0,2022-01-01 00:01:06,2022-01-01 23:59:07
367772272,30.0,Fishing,1,1243.0,1243.0,2022-01-01 00:00:04,2022-01-01 23:59:42
367774360,31.0,Towing,2,610.0,610.0,2022-01-01 00:00:53,2022-01-01 23:59:35
367774430,31.0,Towing,1,1169.0,1169.0,2022-01-01 00:00:02,2022-01-01 23:59:12
367775120,31.0,Towing,1,1201.0,1201.0,2022-01-01 00:00:03,2022-01-01 23:59:53
367775310,31.0,Towing,6,197.16666666666666,72.0,2022-01-01 00:00:58,2022-01-01 23:59:59
367777460,31.0,Towing,169,7.3609467455621305,1.0,2022-01-01 00:00:54,2022-01-01 23:59:55
367777470,70.0,Cargo,1,1223.0,1223.0,2022-01-01 00:01:09,2022-01-01 23:58:59
367777480,52.0,Tug,1,1194.0,1194.0,2022-01-01 00:00:01,2022-01-01 23:59:40
367777550,52.0,Tug,1,1068.0,1068.0,2022-01-01 00:00:58,2022-01-01 23:59:23
367777570,52.0,Tug,1,1198.0,1198.0,2022-01-01 00:01:05,2022-01-01 23:59:46
367777930,52.0,Tug,1,1147.0,1147.0,2022-01-01 00:00:55,2022-01-01 22:53:53
367777960,33.0,Other,1,1228.0,1228.0,2022-01-01 00:00:02,2022-01-01 23:59:36
367777970,33.0,Other,1,1269.0,1269.0,2022-01-01 00:00:02,2022-01-01 23:59:43
367777990,33.0,Other,1,1308.0,1308.0,2022-01-01 00:00:00,2022-01-01 23:59:34
367778010,33.0,Other,1,1290.0,1290.0,2022-01-01 00:00:00,2022-01-01 23:59:56
367779030,31.0,Towing,1,1206.0,1206.0,2022-01-01 00:01:07,2022-01-01 23:59:57
367779890,31.0,Towing,1,1229.0,1229.0,2022-01-01 00:01:07,2022-01-01 23:59:25
367780660,31.0,Towing,1,1213.0,1213.0,2022-01-01 00:01:57,2022-01-01 23:59:38
367780890,37.0,Other,1,1231.0,1231.0,2022-01-01 00:00:01,2022-01-01 23:59:51
367781550,31.0,Towing,1,1199.0,1199.0,2022-01-01 00:00:58,2022-01-01 23:59:17
367783120,90.0,Other,157,7.305732484076433,1.0,2022-01-01 00:01:07,2022-01-01 23:59:38
367784640,60.0,Passenger,1,1251.0,1251.0,2022-01-01 00:00:02,2022-01-01 23:59:31
367785930,31.0,Towing,1,1232.0,1232.0,2022-01-01 00:00:00,2022-01-01 23:59:49
367785950,90.0,Other,1,1168.0,1168.0,2022-01-01 00:01:16,2022-01-01 23:58:57
367787130,31.0,Towing,1,1247.0,1247.0,2022-01-01 00:00:07,2022-01-01 23:59:57
367788290,31.0,Towing,1,1210.0,1210.0,2022-01-01 00:01:07,2022-01-01 23:59:37
367789370,31.0,Towing,1,1210.0,1210.0,2022-01-01 00:00:58,2022-01-01 23:59:58
367789450,99.0,Other,55,21.654545454545456,1.0,2022-01-01 00:00:52,2022-01-01 23:59:02
367792310,31.0,Towing,1,1209.0,1209.0,2022-01-01 00:00:03,2022-01-01 23:58:59
367793980,31.0,Towing,1,1239.0,1239.0,2022-01-01 00:00:01,2022-01-01 23:59:30
367794470,31.0,Towing,1,1233.0,1233.0,2022-01-01 00:00:14,2022-01-01 23:59:34
367795540,37.0,Other,1,1246.0,1246.0,2022-01-01 00:00:19,2022-01-01 23:59:19
367795910,31.0,Towing,2,613.0,613.0,2022-01-01 00:00:04,2022-01-01 23:59:55
367796040,31.0,Towing,1,1264.0,1264.0,2022-01-01 00:00:01,2022-01-01 23:59:38
367796050,31.0,Towing,1,1251.0,1251.0,2022-01-01 00:00:07,2022-01-01 23:59:27
367796610,90.0,Other,793,1.7150063051702396,1.0,2022-01-01 00:00:01,2022-01-01 23:59:16
367797720,31.0,Towing,1,1127.0,1127.0,2022-01-01 00:00:00,2022-01-01 23:58:57
367799320,31.0,Towing,1,1232.0,1232.0,2022-01-01 00:00:54,2022-01-01 23:59:45
367799340,31.0,Towing,1,1192.0,1192.0,2022-01-01 00:01:06,2022-01-01 23:59:25
367799370,30.0,Fishing,1,1234.0,1234.0,2022-01-01 00:00:00,2022-01-01 23:58:59
367799820,31.0,Towing,1,1243.0,1243.0,2022-01-01 00:02:12,2022-01-01 23:59:07
367833000,90.0,Other,1,1256.0,1256.0,2022-01-01 00:00:01,2022-01-01 23:58:51
367892000,30.0,Fishing,1,1229.0,1229.0,2022-01-01 00:00:06,2022-01-01 23:58:55
368000390,31.0,Towing,1,1155.0,1155.0,2022-01-01 00:00:58,2022-01-01 23:59:47
368000510,31.0,Towing,1,1210.0,1210.0,2022-01-01 00:00:52,2022-01-01 23:59:43
368001250,31.0,Towing,1,1148.0,1148.0,2022-01-01 00:00:55,2022-01-01 23:59:04
368001930,0.0,Unknown,1,1101.0,1101.0,2022-01-01 00:01:15,2022-01-01 23:59:05
368002440,37.0,Other,1,1204.0,1204.0,2022-01-01 00:00:00,2022-01-01 23:59:39
368004340,31.0,Towing,1,1111.0,1111.0,2022-01-01 00:00:58,2022-01-01 23:56:56
368004560,90.0,Other,1,1193.0,1193.0,2022-01-01 00:00:02,2022-01-01 23:59:24
368004570,31.0,Towing,1,1192.0,1192.0,2022-01-01 00:00:53,2022-01-01 23:59:24
368005850,50.0,Other,59,17.76271186440678,1.0,2022-01-01 00:00:02,2022-01-01 23:59:45
368005880,31.0,Towing,1,1191.0,1191.0,2022-01-01 00:00:02,2022-01-01 23:59:51
368006020,95.0,Other,15,85.93333333333334,1.0,2022-01-01 00:00:08,2022-01-01 23:59:08
368006670,52.0,Tug,4,311.5,332.5,2022-01-01 00:00:02,2022-01-01 23:59:52
368006860,31.0,Towing,108,11.25,1.0,2022-01-01 00:00:54,2022-01-01 23:59:22
368006910,31.0,Towing,6,200.83333333333334,1.0,2022-01-01 00:00:02,2022-01-01 23:58:41
368007130,31.0,Towing,2,619.0,619.0,2022-01-01 00:00:01,2022-01-01 23:58:51
368007340,90.0,Other,2,584.5,584.5,2022-01-01 00:00:54,2022-01-01 23:59:03
368007760,37.0,Other,1,1223.0,1223.0,2022-01-01 00:01:00,2022-01-01 23:59:48
368008740,31.0,Towing,1,1194.0,1194.0,2022-01-01 00:00:50,2022-01-01 23:59:49
368009570,31.0,Towing,1,1204.0,1204.0,2022-01-01 00:00:58,2022-01-01 23:58:58
368009780,31.0,Towing,1,1235.0,1235.0,2022-01-01 00:00:16,2022-01-01 23:59:50
368010950,31.0,Towing,16,77.6875,1.0,2022-01-01 00:00:01,2022-01-01 23:59:57
368011450,31.0,Towing,1,1206.0,1206.0,2022-01-01 00:01:04,2022-01-01 23:59:35
368011470,31.0,Towing,1,1206.0,1206.0,2022-01-01 00:00:01,2022-01-01 23:59:06
368012220,50.0,Other,37,30.35135135135135,1.0,2022-01-01 00:00:00,2022-01-01 23:59:05
368012560,31.0,Towing,3,418.6666666666667,424.0,2022-01-01 00:00:06,2022-01-01 23:59:34
368012890,31.0,Towing,1,1206.0,1206.0,2022-01-01 00:01:07,2022-01-01 23:59:27
368013670,52.0,Tug,1,1139.0,1139.0,2022-01-01 00:00:51,2022-01-01 23:58:51
368014250,52.0,Tug,25,48.36,1.0,2022-01-01 00:01:09,2022-01-01 23:59:46
368014720,69.0,Passenger,1,1202.0,1202.0,2022-01-01 00:01:06,2022-01-01 23:59:17
368014910,31.0,Towing,144,8.027777777777779,1.0,2022-01-01 00:00:58,2022-01-01 23:59:57
368015480,57.0,Other,712,1.4171348314606742,1.0,2022-01-01 00:01:05,2022-01-01 23:59:35
368015740,52.0,Tug,1,1243.0,1243.0,2022-01-01 00:00:07,2022-01-01 23:59:47
368016810,30.0,Fishing,1,1248.0,1248.0,2022-01-01 00:00:02,2022-01-01 23:59:41
368018190,52.0,Tug,1,1204.0,1204.0,2022-01-01 00:00:54,2022-01-01 23:59:55
368018310,32.0,Towing,1,1195.0,1195.0,2022-01-01 00:00:03,2022-01-01 23:58:53
368019930,52.0,Tug,1,1243.0,1243.0,2022-01-01 00:01:09,2022-01-01 23:58:49
368021140,30.0,Fishing,1,1250.0,1250.0,2022-01-01 00:00:09,2022-01-01 23:59:58
368021310,31.0,Towing,1,1195.0,1195.0,2022-01-01 00:00:02,2022-01-01 23:59:52
368023230,20.0,Other,1,1164.0,1164.0,2022-01-01 00:00:03,2022-01-01 23:58:51
368024740,50.0,Other,2,622.5,622.5,2022-01-01 00:00:00,2022-01-01 23:59:30
368024780,31.0,Towing,1,1212.0,1212.0,2022-01-01 00:00:49,2022-01-01 23:59:11
368027210,57.0,Other,1,1223.0,1223.0,2022-01-01 00:00:01,2022-01-01 23:59:11
368027230,60.0,Passenger,317,3.9558359621451102,1.0,2022-01-01 00:00:08,2022-01-01 23:59:49
368028510,52.0,Tug,1,1233.0,1233.0,2022-01-01 00:00:02,2022-01-01 23:58:52
368029490,52.0,Tug,1,1183.0,1183.0,2022-01-01 00:01:28,2022-01-01 23:59:02
368031660,52.0,Tug,42,30.69047619047619,1.0,2022-01-01 00:00:05,2022-01-01 23:59:42
368032610,90.0,Other,1,1207.0,1207.0,2022-01-01 00:01:06,2022-01-01 23:58:59
368033530,52.0,Tug,1,1214.0,1214.0,2022-01-01 00:00:53,2022-01-01 23:59:43
368034940,31.0,Towing,1,1199.0,1199.0,2022-01-01 00:01:15,2022-01-01 23:59:14
368035660,31.0,Towing,1,1128.0,1128.0,2022-01-01 00:01:15,2022-01-01 23:59:51
368036960,0.0,Unknown,1,1242.0,1242.0,2022-01-01 00:00:58,2022-01-01 23:59:30
368037750,37.0,Other,101,12.207920792079207,1.0,2022-01-01 00:00:57,2022-01-01 23:59:43
368038000,30.0,Fishing,1,1235.0,1235.0,2022-01-01 00:00:08,2022-01-01 23:58:59
368038090,0.0,Unknown,1,1176.0,1176.0,2022-01-01 00:00:01,2022-01-01 23:59:20
368039230,57.0,Other,1,1207.0,1207.0,2022-01-01 00:01:06,2022-01-01 23:58:19
368039240,0.0,Unknown,1,1203.0,1203.0,2022-01-01 00:00:00,2022-01-01 23:59:17
368039730,31.0,Towing,2,604.0,604.0,2022-01-01 00:00:03,2022-01-01 23:59:11
368039750,31.0,Towing,1,1210.0,1210.0,2022-01-01 00:00:53,2022-01-01 23:59:34
368039980,37.0,Other,1,1067.0,1067.0,2022-01-01 00:01:12,2022-01-01 23:58:42
368040990,30.0,Fishing,1,1187.0,1187.0,2022-01-01 00:00:07,2022-01-01 23:59:17
368041830,60.0,Passenger,75,14.56,13.0,2022-01-01 00:00:02,2022-01-01 23:59:25
368042170,57.0,Other,1,1224.0,1224.0,2022-01-01 00:00:03,2022-01-01 23:59:32
368042970,50.0,Other,127,9.89763779527559,1.0,2022-01-01 00:00:00,2022-01-01 23:59:48
368042990,50.0,Other,284,4.27112676056338,1.0,2022-01-01 00:00:01,2022-01-01 23:59:31
368044430,57.0,Other,1,1223.0,1223.0,2022-01-01 00:00:01,2022-01-01 23:59:31
368045410,60.0,Passenger,1,1208.0,1208.0,2022-01-01 00:00:58,2022-01-01 23:59:58
368045710,31.0,Towing,1,1200.0,1200.0,2022-01-01 00:00:04,2022-01-01 23:59:54
368047220,52.0,Tug,2,617.0,617.0,2022-01-01 00:00:01,2022-01-01 23:59:01
368047580,57.0,Other,1,1212.0,1212.0,2022-01-01 00:01:07,2022-01-01 23:59:27
368048120,32.0,Towing,6,197.16666666666666,1.0,2022-01-01 00:01:05,2022-01-01 23:59:25
368048660,33.0,Other,1,1202.0,1202.0,2022-01-01 00:00:00,2022-01-01 23:59:20
368050130,31.0,Towing,1,1201.0,1201.0,2022-01-01 00:01:07,2022-01-01 23:59:07
368051230,60.0,Passenger,1,1253.0,1253.0,2022-01-01 00:01:08,2022-01-01 23:59:48
368052410,33.0,Other,1,1173.0,1173.0,2022-01-01 00:01:20,2022-01-01 23:59:50
368053750,52.0,Tug,1,1204.0,1204.0,2022-01-01 00:00:02,2022-01-01 23:59:23
368054660,16.0,Unknown,1,1187.0,1187.0,2022-01-01 00:00:01,2022-01-01 23:58:51
368055190,52.0,Tug,1,1019.0,1019.0,2022-01-01 00:02:52,2022-01-01 23:59:46
368055550,31.0,Towing,1,1209.0,1209.0,2022-01-01 00:00:57,2022-01-01 23:59:58
368055920,57.0,Other,1,1115.0,1115.0,2022-01-01 00:01:08,2022-01-01 23:58:58
368056120,65.0,Passenger,233,4.648068669527897,1.0,2022-01-01 00:00:06,2022-01-01 23:59:32
368056310,31.0,Towing,1,1201.0,1201.0,2022-01-01 00:01:05,2022-01-01 23:59:45
368056740,52.0,Tug,1,1182.0,1182.0,2022-01-01 00:01:03,2022-01-01 23:59:53
368056750,52.0,Tug,3,418.3333333333333,75.0,2022-01-01 00:00:04,2022-01-01 23:58:53
368058330,31.0,Towing,1,1225.0,1225.0,2022-01-01 00:00:01,2022-01-01 23:58:51
368059440,57.0,Other,1,1061.0,1061.0,2022-01-01 00:53:41,2022-01-01 23:59:24
368059490,57.0,Other,1,1225.0,1225.0,2022-01-01 00:01:05,2022-01-01 23:59:15
368060190,50.0,Other,315,4.025396825396825,1.0,2022-01-01 00:00:00,2022-01-01 23:59:17
368060780,31.0,Towing,1,1211.0,1211.0,2022-01-01 00:01:08,2022-01-01 23:59:24
368060930,31.0,Towing,2,601.5,601.5,2022-01-01 00:01:06,2022-01-01 23:59:36
368061040,31.0,Towing,1,1148.0,1148.0,2022-01-01 00:00:58,2022-01-01 23:59:18
368061720,31.0,Towing,1,1219.0,1219.0,2022-01-01 00:01:05,2022-01-01 23:59:15
368061910,52.0,Tug,5,242.0,143.0,2022-01-01 00:01:06,2022-01-01 23:59:36
368062270,57.0,Other,1,1186.0,1186.0,2022-01-01 00:01:06,2022-01-01 23:59:16
368062640,57.0,Other,1,1200.0,1200.0,2022-01-01 00:01:07,2022-01-01 23:59:37
368063040,52.0,Tug,1,1179.0,1179.0,2022-01-01 00:00:59,2022-01-01 23:59:10
368063310,60.0,Passenger,1,1225.0,1225.0,2022-01-01 00:01:05,2022-01-01 23:58:55
368063640,31.0,Towing,1,1197.0,1197.0,2022-01-01 00:01:06,2022-01-01 23:59:25
368064130,52.0,Tug,1,1185.0,1185.0,2022-01-01 00:00:02,2022-01-01 23:59:40
368064650,37.0,Other,1,1226.0,1226.0,2022-01-01 00:00:00,2022-01-01 23:59:10
368066030,0.0,Unknown,7,174.42857142857142,6.0,2022-01-01 00:00:01,2022-01-01 23:59:31
368067780,52.0,Tug,1,1237.0,1237.0,2022-01-01 00:00:08,2022-01-01 23:59:08
368067930,31.0,Towing,2,601.5,601.5,2022-01-01 00:00:02,2022-01-01 23:59:51
368070660,57.0,Other,1,1223.0,1223.0,2022-01-01 00:01:08,2022-01-01 23:58:56
368070920,38.0,Unknown,1,1233.0,1233.0,2022-01-01 00:00:03,2022-01-01 23:59:23
368071410,52.0,Tug,1,1241.0,1241.0,2022-01-01 00:00:01,2022-01-01 23:59:01
368071980,52.0,Tug,1,1246.0,1246.0,2022-01-01 00:00:09,2022-01-01 23:59:12
368072040,57.0,Other,1,1193.0,1193.0,2022-01-01 00:01:06,2022-01-01 23:59:15
368072250,57.0,Other,1,1188.0,1188.0,2022-01-01 00:01:06,2022-01-01 23:59:06
368072680,0.0,Unknown,1,1245.0,1245.0,2022-01-01 00:00:06,2022-01-01 23:59:27
368072830,31.0,Towing,19,63.73684210526316,1.0,2022-01-01 00:00:59,2022-01-01 23:59:40
368073280,0.0,Unknown,1,1179.0,1179.0,2022-01-01 00:00:58,2022-01-01 23:59:27
368073490,31.0,Towing,1,1201.0,1201.0,2022-01-01 00:00:03,2022-01-01 23:59:33
368075150,57.0,Other,1,1215.0,1215.0,2022-01-01 00:00:02,2022-01-01 23:59:43
368075180,57.0,Other,1,1194.0,1194.0,2022-01-01 00:01:05,2022-01-01 23:59:25
368075450,52.0,Tug,1,1215.0,1215.0,2022-01-01 00:00:55,2022-01-01 23:59:44
368076650,70.0,Cargo,1,1030.0,1030.0,2022-01-01 00:00:00,2022-01-01 23:59:50
368076750,30.0,Fishing,1,1239.0,1239.0,2022-01-01 00:00:00,2022-01-01 23:59:10
368076960,31.0,Towing,1,1197.0,1197.0,2022-01-01 00:01:07,2022-01-01 23:59:28
368077290,32.0,Towing,1,1211.0,1211.0,2022-01-01 00:01:05,2022-01-01 23:59:25
368077490,37.0,Other,1,1211.0,1211.0,2022-01-01 00:01:11,2022-01-01 23:58:51
368077830,0.0,Unknown,1,1210.0,1210.0,2022-01-01 00:00:03,2022-01-01 23:59:22
